ANO,UF,MUNICIPIO,NOME_MUNICIPIO,COD_ESCOLA,NOME_ESCOLA,REDE,IDEB,NIVEL
2021,BA,2927408,Salvador,29190878,EE - COLEGIO ESTADUAL COSME DE FARIAS,Estadual,NA,EM
2021,BA,2927408,Salvador,29190894,EE - COLEGIO ESTADUAL DEPUTADO ROGERIO REGO - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29190908,EE - COLEGIO ESTADUAL LUIS ROGERIO DE SOUZA,Estadual,NA,EM
2021,BA,2927408,Salvador,29190991,EE - COLEGIO ESTADUAL JOAO DAS BOTAS,Estadual,NA,EM
2021,BA,2927408,Salvador,29191009,EE - COLEGIO ESTADUAL KLEBER PACHECO,Estadual,NA,EM
2021,BA,2927408,Salvador,29191041,EE - COLEGIO ESTADUAL PADRE PALMEIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29191068,EE - COLEGIO ESTADUAL PINTO DE AGUIAR - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29191092,EE - COLEGIO ESTADUAL EDVALDO FERNANDES - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29191149,EE - COLEGIO ESTADUAL SOLANGE HORTELIO FRANCO - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29191157,EE - COLEGIO ESTADUAL VERA LUX,Estadual,NA,EM
2021,BA,2927408,Salvador,29191173,EE - COLEGIO ESTADUAL YEDA BARRADAS CARNEIRO - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29191190,EE - CENTRO EST DE ED PROFISSIONAL EM SAUDE E TECNOLOGIA DA INFORMACAO CARLOS CORREA DE MENEZES SANT,Estadual,NA,EM
2021,BA,2927408,Salvador,29191211,EE - COLEGIO ESTADUAL DE APLICACAO ANISIO TEIXEIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29191270,EE - COLEGIO ESTADUAL BENTO GONCALVES,Estadual,NA,EM
2021,BA,2927408,Salvador,29191335,EE - COLEGIO ESTADUAL BATISTA NEVES,Estadual,NA,EM
2021,BA,2927408,Salvador,29191343,EE - COLEGIO ESTADUAL PROFESSOR ROMULO ALMEIDA,Estadual,NA,EM
2021,BA,2927408,Salvador,29191378,EE - COLEGIO ESTADUAL DEPUTADO LUIS EDUARDO MAGALHAES,Estadual,NA,EM
2021,BA,2927408,Salvador,29191661,EE - COLEGIO ESTADUAL BARROS BARRETO,Estadual,NA,EM
2021,BA,2927408,Salvador,29191840,EE - COLEGIO ESTADUAL EDVALDO BRANDAO CORREIA,Estadual,NA,EM
2021,BA,2927408,Salvador,29191920,EE - COLEGIO ESTADUAL ERALDO TINOCO,Estadual,NA,EM
2021,BA,2927408,Salvador,29192013,EE - COLEGIO ESTADUAL ANA BERNARDES,Estadual,NA,EM
2021,BA,2927408,Salvador,29192021,EE - COLEGIO ESTADUAL LUIZ JOSE DE OLIVEIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29192030,EE - COLEGIO ESTADUAL MINISTRO ALIOMAR BALEEIRO,Estadual,NA,EM
2021,BA,2927408,Salvador,29192064,EE - COLEGIO ESTADUAL EDSON TENORIO DE ALBUQUERQUE,Estadual,NA,EM
2021,BA,2927408,Salvador,29192080,EE - COLEGIO ESTADUAL PROFESSORA MARIA ANITA,Estadual,NA,EM
2021,BA,2927408,Salvador,29192129,EE - COLEGIO ESTADUAL BOLIVAR SANTANA,Estadual,NA,EM
2021,BA,2927408,Salvador,29192137,EE - COLEGIO ESTADUAL DINAH GONCALVES,Estadual,NA,EM
2021,BA,2927408,Salvador,29192153,EE - COLEGIO ESTADUAL PROFESSOR NELSON BARROS,Estadual,NA,EM
2021,BA,2927408,Salvador,29192170,EE - COLEGIO ESTADUAL NORMA RIBEIRO - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29192188,EE - COLEGIO ESTADUAL CELIA MATA PIRES,Estadual,NA,EM
2021,BA,2927408,Salvador,29192277,EE - COLEGIO ESTADUAL DONA MORA GUIMARAES,Estadual,NA,EM
2021,BA,2927408,Salvador,29192285,EE - COLEGIO ESTADUAL JOSE TOBIAS NETO,Estadual,NA,EM
2021,BA,2927408,Salvador,29192293,EE - COLEGIO ESTADUAL HEITOR VILLA LOBOS,Estadual,NA,EM
2021,BA,2927408,Salvador,29192307,EE - COLEGIO ESTADUAL HELENA MAGALHAES,Estadual,NA,EM
2021,BA,2927408,Salvador,29192331,EE - COLEGIO ESTADUAL PROFESSORA MARILEINE DA SILVA - ANTIGA UEE MARCIA MECCIA,Estadual,NA,EM
2021,BA,2927408,Salvador,29192617,EE - COLEGIO ESTADUAL GENERAL DIONISIO CERQUEIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29192650,EE - COLEGIO ESTADUAL PROFESSORA GEORGINA RAMOS DA SILVA,Estadual,NA,EM
2021,BA,2927408,Salvador,29192684,EE - COLEGIO ESTADUAL PRESIDENTE GETULIO VARGAS,Estadual,NA,EM
2021,BA,2927408,Salvador,29192790,EE - COLEGIO ESTADUAL HENRIQUETA MARTINS CATHARINO,Estadual,3.7,EM
2021,BA,2927408,Salvador,29192889,EE - COLEGIO ESTADUAL DOIS DE JULHO,Estadual,NA,EM
2021,BA,2927408,Salvador,29193095,EE - COLEGIO ESTADUAL JOAO CARIBE,Estadual,NA,EM
2021,BA,2927408,Salvador,29193567,EE - COLEGIO ESTADUAL MARIA AMELIA SANTOS,Estadual,NA,EM
2021,BA,2927408,Salvador,29193966,EE - COLEGIO ESTADUAL MONSENHOR MANOEL BARBOSA,Estadual,NA,EM
2021,BA,2927408,Salvador,29194750,EE - COLEGIO ESTADUAL NOSSA SENHORA DE FATIMA,Estadual,NA,EM
2021,BA,2927408,Salvador,29196434,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM CONTROLE E PROCESSOS INDUSTRIAIS NEWTON SUCUPIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29196442,IFBA - SALVADOR,Federal,NA,EM
2021,BA,2927408,Salvador,29198780,EE - COLEGIO ESTADUAL PROFESSOR DORIVAL PASSOS - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29199026,EE - COLEGIO ESTADUAL PAULO AMERICO DE OLIVEIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29199387,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL FORMACAO E EVENTOS ISAIAS ALVES,Estadual,NA,EM
2021,BA,2927408,Salvador,29199930,EE - COLEGIO ESTADUAL MONTEIRO LOBATO,Estadual,NA,EM
2021,BA,2927408,Salvador,29200024,EE - COLEGIO ESTADUAL RAYMUNDO DE ALMEIDA GOUVEIA,Estadual,NA,EM
2021,BA,2927408,Salvador,29200075,EE - COLEGIO ESTADUAL SARA VIOLETA DE MELLO KERTESZ,Estadual,NA,EM
2021,BA,2927408,Salvador,29336473,EE - COLEGIO ESTADUAL PROFESSOR CARLOS ALBERTO CERQUEIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29336627,EE - COLEGIO ESTADUAL DAVID MENDES PEREIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29336708,EE - COLEGIO ESTADUAL EDUARDO BAHIANA,Estadual,NA,EM
2021,BA,2927408,Salvador,29343160,EE - COLEGIO ESTADUAL PROFESSOR CARLOS BARROS,Estadual,NA,EM
2021,BA,2927408,Salvador,29357829,EE - COLEGIO ESTADUAL DALVA MATOS - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29357861,EE - COLEGIO ESTADUAL THALES DE AZEVEDO,Estadual,NA,EM
2021,BA,2927408,Salvador,29357896,EE - COLEGIO ESTADUAL CPM LUIZ TARQUINIO,Estadual,NA,EM
2021,BA,2927408,Salvador,29360960,EE - COLEGIO ESTADUAL RAYMUNDO MATTA,Estadual,NA,EM
2021,BA,2927408,Salvador,29382017,EE - COLEGIO ESTADUAL OLIVEIRA BRITO - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29386535,EE - COLEGIO ESTADUAL LINDENBERGUE CARDOSO,Estadual,NA,EM
2021,BA,2927408,Salvador,29386543,EE - COLEGIO ESTADUAL JOSE AUGUSTO TOURINHO DANTAS,Estadual,NA,EM
2021,BA,2927408,Salvador,29392861,EE - COLEGIO MODELO LUIS EDUARDO MAGALHAES,Estadual,NA,EM
2021,BA,2927408,Salvador,29404240,EE - COLEGIO ESTADUAL PROFESSORA MARIA ODETTE PITHON RAYNAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29404266,EE - COLEGIO ESTADUAL SETE DE SETEMBRO,Estadual,NA,EM
2021,BA,2927408,Salvador,29404274,EE - COLEGIO ESTADUAL PROFESSORA NOEMIA REGO - TEMPO INTEGRAL,Estadual,NA,EM
2021,BA,2927408,Salvador,29404282,EE - COLEGIO ESTADUAL DE PRAIA GRANDE,Estadual,NA,EM
2021,BA,2927408,Salvador,29404290,EE - COLEGIO ESTADUAL PROFESSOR JOSE BARRETO DE ARAUJO BASTOS,Estadual,NA,EM
2021,BA,2927408,Salvador,29404304,EE - COLEGIO ESTADUAL FILADELFIA,Estadual,NA,EM
2021,BA,2927408,Salvador,29404320,EE - COLEGIO ESTADUAL PROFESSOR FELIPE BUSQUET ANGLADA,Estadual,NA,EM
2021,BA,2927408,Salvador,29404339,EE - COLEGIO ESTADUAL PROFESSORA MARIA DE LOURDES PARADA FRANCH,Estadual,NA,EM
2021,BA,2927408,Salvador,29404371,EE - COLEGIO ESTADUAL PROFESSOR ARISTIDES DE SOUZA OLIVEIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29404762,EE - COLEGIO ESTADUAL 15 DE NOVEMBRO,Estadual,NA,EM
2021,BA,2927408,Salvador,29404991,EE - COLEGIO ESTADUAL 29 DE MARCO,Estadual,NA,EM
2021,BA,2927408,Salvador,29411491,EE - COLEGIO ESTADUAL PROFESSORA MARIA BERNADETE BRANDAO,Estadual,NA,EM
2021,BA,2927408,Salvador,29414903,EE - COLEGIO ESTADUAL DE PLATAFORMA,Estadual,NA,EM
2021,BA,2927408,Salvador,29427428,EE - COLEGIO ESTADUAL DE PAU DA LIMA,Estadual,NA,EM
2021,BA,2927408,Salvador,29428181,EE - COLEGIO ESTADUAL LANDULFO ALVES,Estadual,NA,EM
2021,BA,2927408,Salvador,29436877,EE - COLEGIO ESTADUAL SATELITE,Estadual,NA,EM
2021,BA,2927408,Salvador,29437377,EE - COLEGIO DA POLICIA MILITAR - UNIDADE II CPM LOBATO,Estadual,5.4,EM
2021,BA,2927408,Salvador,29437598,EE - COLEGIO ESTADUAL SAO DANIEL COMBONI,Estadual,NA,EM
2021,BA,2927408,Salvador,29438934,EE - COLEGIO ESTADUAL MESTRE PAULO DOS ANJOS,Estadual,NA,EM
2021,BA,2927408,Salvador,29444667,EE - COLEGIO ESTADUAL ANA CRISTINA PRAZERES MATA PIRES,Estadual,NA,EM
2021,BA,2927408,Salvador,29447151,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM MUSICA,Estadual,NA,EM
2021,BA,2927408,Salvador,29459583,EE - CENTRO NOTURNO DE EDUCACAO DA BAHIA-CENEB JUNOT SILVEIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29464366,EE - CENTRO NOTURNO DE EDUCACAO DA BAHIA-CENEB MARIA FELIPA DE OLIVEIRA,Estadual,NA,EM
2021,BA,2927408,Salvador,29464420,EE - CENTRO NOTURNO DE EDUCACAO DA BAHIA-CENEB MARIA QUITERIA,Estadual,NA,EM
2021,BA,2927408,Salvador,29467934,EE - COLEGIO ESTADUAL DE NOVA ESPERANCA,Estadual,NA,EM
